_id,quantity_cases,quantity_units,item,order
63465,1,0,1565,33861
63466,1,0,1565,33862
63467,1,0,1565,33863
63468,1,0,1565,33864
63469,1,0,1565,33865
63470,1,0,1565,33866
63471,1,0,1565,33867
63472,1,0,1565,33868
63473,1,0,1565,33869
63474,1,0,1565,33870
63475,1,0,1565,33871
63476,1,0,1565,33872
63477,1,0,1565,33873
63478,1,0,1565,33874
63479,1,0,1565,33875
63480,1,0,1565,33876
63481,1,0,1565,33877
63482,1,0,1565,33878
63483,1,0,1565,33879
63484,1,0,1565,33880
63485,1,0,1565,33881
63486,1,0,1565,33882
63487,1,0,1565,33883
63488,1,0,1565,33884
63489,1,0,1565,33885
63490,1,0,1565,33886
63491,1,0,1565,33887
63492,1,0,1565,33888
63493,1,0,1565,33889
63494,1,0,1565,33890
63495,1,0,1565,33891
63496,1,0,1565,33892
63497,1,0,1565,33893
63498,0,1,637,33894
63499,0,1,653,33895
63500,0,1,656,33896
63501,0,1,666,33896
63502,0,1,652,33897
63503,0,1,653,33897
63504,0,1,659,33897
63505,0,1,646,33898
63506,0,1,667,33898
63507,0,1,1115,33898
63508,0,1,666,33898
63509,0,1,1514,33898
63510,0,1,1532,33898
63511,0,1,642,33898
63512,0,1,637,33899
63513,0,1,1514,33900
63514,0,1,1532,33900
63515,0,1,653,33900
63516,0,1,631,33900
63517,0,1,1514,33901
63518,0,1,1532,33901
63519,0,1,1537,33902
63520,0,1,642,33903
63521,0,1,648,33903
63522,0,1,650,33903
63523,0,1,662,33903
63524,0,1,663,33903
63525,0,1,642,33904
63526,0,1,643,33905
63527,0,1,652,33906
63528,0,1,653,33906
63529,0,1,659,33906
63530,0,1,659,33907
63531,0,1,656,33908
63532,0,1,645,33908
63533,0,1,653,33908
63534,0,2,648,33909
63535,0,1,1115,33909
63536,0,1,1514,33909
63537,0,1,1532,33909
63538,0,1,668,33910
63539,0,1,1537,33911
63540,0,1,653,33912
63541,0,1,645,33913
63542,0,1,631,33913
63543,0,1,659,33914
63544,0,1,1556,33915
63545,0,1,643,33916
63546,0,1,661,33917
63547,0,1,663,33917
63548,0,1,667,33918
63549,0,2,667,33919
63550,0,1,666,33920
63551,0,1,1100,33921
63552,0,1,1181,33922
63553,0,1,1538,33923
63554,0,1,1181,33923
63555,0,1,1148,33924
63556,0,1,1544,33925
63557,0,1,1099,33926
63558,0,1,567,33927
63559,0,1,1181,33928
63560,0,1,558,33929
63561,0,1,607,33929
63562,0,1,538,33930
63563,0,1,579,33930
63564,0,1,1538,33931
63565,0,1,1181,33932
63566,0,1,584,33932
63567,0,1,1544,33933
63568,0,1,496,33934
63569,0,1,1544,33935
63570,0,1,597,33936
63571,0,1,527,33936
63572,0,1,538,33937
63573,0,1,558,33938
63574,0,1,736,33939
63575,0,1,584,33939
63576,0,1,567,33939
63577,0,1,735,33939
63578,0,1,1181,33940
63579,0,1,567,33940
63580,0,1,604,33941
63581,0,3,567,33941
63582,0,1,1181,33941
63583,0,1,1181,33942
63584,0,1,615,33942
63585,0,1,619,33942
63586,0,1,1181,33943
63587,0,1,558,33944
63588,0,1,597,33944
63589,0,1,1538,33945
63590,0,1,584,33945
63591,0,1,1181,33945
63592,0,1,1191,33945
63593,0,1,591,33946
63594,0,1,1181,33946
63595,0,1,1181,33947
63596,0,2,592,33947
63597,0,1,616,33948
63598,0,1,579,33948
63599,0,1,1181,33948
63600,0,1,496,33948
63601,0,1,1181,33949
63602,0,1,592,33950
63603,0,1,591,33950
63604,0,1,1181,33950
63605,0,1,1181,33951
63606,0,1,607,33952
63607,0,1,735,33952
63608,0,1,1181,33952
63609,0,1,513,33953
63610,0,1,1135,33954
63611,0,1,1176,33955
63612,0,1,628,33955
63613,0,1,1538,33955
63614,0,1,733,33955
63615,0,1,1236,33955
63616,0,1,614,33955
63617,0,1,607,33955
63618,0,2,513,33955
63619,0,2,1181,33955
63620,0,1,1181,33956
63621,0,2,513,33957
63622,0,1,1181,33958
63623,0,1,609,33959
63624,0,1,1181,33960
63625,0,2,1181,33961
63626,0,1,735,33962
63627,0,1,1181,33962
63628,0,2,1181,33963
63629,0,1,541,33964
63630,0,1,1181,33965
63631,0,1,500,33966
63632,0,1,615,33967
63633,0,1,1181,33967
63634,0,1,1236,33968
63635,0,1,620,33968
63636,0,1,502,33968
63637,0,1,1181,33968
63638,0,1,1181,33969
63639,0,1,735,33970
63640,0,1,1181,33970
63641,0,1,558,33971
63642,0,1,1181,33971
63643,0,1,1181,33972
63644,0,1,1181,33973
63645,0,1,1181,33974
63646,0,1,1181,33975
63647,0,1,680,33976
63648,0,1,1181,33977
63649,0,1,1181,33978
63650,0,1,1252,33979
63651,0,1,1181,33979
63652,0,1,1181,33980
63653,0,1,1181,33981
63654,0,1,591,33982
63655,0,1,735,33982
63656,0,1,1181,33982
63657,0,1,1538,33983
63658,0,1,680,33984
63659,0,1,620,33985
63660,0,1,614,33985
63661,0,1,607,33985
63662,0,1,567,33986
63663,0,3,1181,33986
63664,0,1,1181,33987
63665,0,1,1181,33988
63666,0,1,1181,33989
63667,0,1,1181,33990
63668,0,1,1181,33991
63669,0,1,1181,33992
63670,0,1,1181,33993
63671,0,1,513,33994
63672,0,1,1148,33995
63673,0,1,1181,33996
63674,0,1,558,33997
63675,0,1,1181,33997
63676,0,1,1181,33998
63677,0,1,567,33998
63678,0,1,619,33999
63679,0,1,591,33999
63680,0,1,735,33999
63681,0,1,1181,33999
63682,0,2,1181,34000
63683,0,1,1181,34001
63684,0,1,553,34002
63685,0,1,1181,34002
63686,0,1,591,34003
63687,0,2,1181,34003
63688,0,1,1181,34004
63689,0,1,1181,34005
63690,0,1,591,34006
63691,0,2,1181,34006
63692,0,1,1181,34007
63693,0,1,1181,34008
63694,0,1,1181,34009
63695,0,1,1181,34010
63696,0,1,604,34011
63697,0,1,597,34011
63698,0,1,591,34011
63699,0,1,1181,34011
63700,0,1,1181,34012
63701,0,2,1181,34013
63702,0,1,1181,34014
63703,0,1,561,34015
63704,0,1,1181,34015
63705,0,1,1181,34016
63706,0,1,620,34017
63707,0,1,1538,34017
63708,0,1,1181,34018
63709,0,1,609,34019
63710,0,1,721,34019
63711,0,1,1194,34020
63712,0,1,1538,34020
63713,0,1,1181,34021
63714,0,1,1538,34022
63715,0,1,538,34023
63716,0,1,584,34023
63717,0,1,558,34023
63718,0,1,1181,34023
63719,0,1,1181,34024
63720,0,1,1181,34025
63721,0,1,1181,34026
63722,0,1,567,34026
63723,0,1,621,34027
63724,0,1,680,34028
63725,0,1,1557,34028
63726,0,1,527,34028
63727,0,3,1181,34029
63728,0,1,591,34030
63729,0,1,609,34031
63730,0,1,1181,34032
63731,0,1,1538,34033
63732,0,1,1181,34034
63733,0,1,735,34035
63734,0,1,567,34035
63735,0,1,567,34036
63736,0,1,591,34037
63737,0,1,1192,34037
63738,0,1,1196,34037
63739,0,1,561,34037
63740,0,1,579,34037
63741,0,1,624,34038
63742,0,1,527,34039
63743,0,1,567,34039
63744,0,2,513,34040
63745,0,2,558,34040
63746,0,1,546,34040
63747,0,1,1199,34040
63748,0,1,591,34040
63749,0,1,713,34041
63750,0,1,736,34041
63751,0,1,496,34042
63752,0,1,1197,34042
63753,0,1,1181,34043
63754,0,1,567,34043
63755,0,1,735,34043
63756,0,1,713,34044
63757,0,1,736,34044
63758,0,3,1181,34045
63759,0,1,713,34045
63760,0,1,736,34045
63761,0,1,561,34045
63762,0,1,713,34046
63763,0,1,736,34046
63764,2,34,123,34047
63765,0,5,117,34048
63766,0,8,92,34048
63767,0,24,53,34048
63768,0,10,43,34048
63769,0,10,74,34048
63770,0,1,15,34049
63771,1,2,123,34050
63772,2,0,43,34050
63773,0,6,38,34051
63774,1,2,123,34052
63775,0,12,1159,34052
63776,0,25,74,34052
63777,0,4,136,34053
63778,0,1,134,34054
63779,0,5,136,34055
63780,0,3,134,34056
63781,0,12,70,34057
63782,0,1,1225,34058
63783,0,1,1244,34058
63784,0,1,1223,34059
63785,0,2,1224,34060
63786,0,1,1203,34061
63787,0,1,609,34062
63788,0,1,653,34063
63789,0,1,652,34063
63790,0,1,630,34063
63791,0,1,668,34064
63792,0,1,1556,34064
63793,0,1,642,34065
63794,0,1,640,34066
63795,0,1,632,34066
63796,0,1,667,34066
63797,0,1,644,34066
63798,0,1,643,34066
63799,0,1,1556,34067
63800,0,1,643,34067
63801,0,1,653,34068
63802,0,1,659,34068
63803,0,1,630,34068
63804,0,1,652,34068
63805,0,1,667,34069
63806,0,1,666,34070
63807,0,1,676,34071
63808,0,1,644,34072
63809,0,1,651,34073
63810,0,1,527,34074
63811,0,1,713,34075
63812,0,1,736,34075
63813,0,1,591,34076
63814,0,1,594,34076
63815,0,1,1181,34077
63816,0,1,513,34078
63817,0,1,713,34079
63818,0,1,736,34079
63819,0,1,713,34080
63820,0,1,736,34080
63821,0,1,728,34081
63822,0,1,520,34081
63823,0,1,579,34082
63824,0,1,580,34082
63825,0,1,513,34083
63826,0,1,607,34084
63827,0,1,614,34084
63828,0,1,567,34085
63829,0,1,621,34086
63830,0,1,607,34086
63831,0,1,614,34086
63832,0,1,713,34087
63833,0,1,736,34087
63834,0,1,1181,34087
63835,0,1,567,34087
63836,0,1,713,34088
63837,0,1,736,34088
63838,0,1,614,34089
63839,0,1,513,34090
63840,0,1,1181,34091
63841,0,1,680,34092
63842,0,1,1538,34092
63843,0,1,567,34092
63844,0,1,579,34093
63845,0,1,513,34094
63846,0,1,1194,34094
63847,0,1,1181,34095
63848,0,1,621,34096
63849,0,1,736,34097
63850,0,1,1557,34097
63851,0,1,1181,34098
63852,0,1,538,34099
63853,0,1,624,34100
63854,0,1,1181,34100
63855,0,3,558,34101
63856,0,1,1181,34101
63857,0,1,500,34102
63858,0,1,558,34103
63859,0,1,1181,34104
63860,0,1,558,34105
63861,0,1,614,34105
63862,0,1,607,34105
63863,0,1,497,34106
63864,0,2,1181,34107
63865,0,1,1181,34108
63866,0,1,497,34109
63867,0,1,1181,34110
63868,0,1,538,34111
63869,0,1,1538,34111
63870,0,1,567,34111
63871,0,1,609,34112
63872,0,1,1181,34113
63873,0,1,1538,34114
63874,0,1,541,34114
63875,0,1,1252,34115
63876,0,1,604,34115
63877,0,1,1189,34115
63878,0,1,1194,34116
63879,0,1,558,34116
63880,0,1,1181,34116
63881,0,1,1181,34117
63882,0,3,1181,34118
63883,0,1,1181,34119
63884,0,1,579,34120
63885,0,1,584,34121
63886,0,1,1181,34121
63887,0,1,1181,34122
63888,0,1,538,34123
63889,0,1,591,34123
63890,0,1,561,34123
63891,0,1,571,34123
63892,0,1,1557,34123
63893,0,1,1181,34124
63894,0,1,713,34125
63895,0,1,1181,34125
63896,0,3,1181,34126
63897,0,1,1181,34127
63898,0,1,621,34128
63899,0,1,1181,34129
63900,0,1,1181,34130
63901,0,1,628,34131
63902,0,1,1538,34131
63903,0,1,567,34132
63904,0,1,1181,34132
63905,0,1,1181,34133
63906,0,1,1197,34134
63907,0,1,1181,34135
63908,0,4,1181,34136
63909,0,1,591,34137
63910,0,1,1181,34137
63911,0,1,1181,34138
63912,0,1,1181,34139
63913,0,1,1181,34140
63914,0,1,496,34141
63915,0,1,728,34142
63916,0,1,500,34142
63917,0,1,1181,34143
63918,0,1,558,34144
63919,0,1,735,34144
63920,0,1,604,34144
63921,0,1,1181,34145
63922,0,1,1181,34146
63923,0,1,597,34147
63924,0,1,1181,34147
63925,0,1,608,34148
63926,0,1,621,34149
63927,0,1,615,34150
63928,0,1,713,34150
63929,0,1,736,34150
63930,0,1,532,34151
63931,0,1,591,34151
63932,0,1,594,34151
63933,0,1,1181,34151
63934,0,2,729,34152
63935,0,1,591,34152
63936,0,1,594,34152
63937,0,1,713,34153
63938,0,1,736,34153
63939,0,1,735,34153
63940,0,1,713,34154
63941,0,1,736,34154
63942,0,1,713,34155
63943,0,1,736,34155
63944,0,1,628,34155
63945,0,1,527,34155
63946,1,0,118,34156
63947,0,14,1156,34157
63948,0,4,1553,34158
63949,0,1,667,34159
63950,0,1,638,34160
63951,0,1,652,34160
63952,0,2,653,34160
63953,0,1,659,34160
63954,0,1,667,34161
63955,0,1,645,34162
63956,0,2,648,34163
63957,0,1,666,34164
63958,0,1,659,34164
63959,0,1,642,34165
63960,0,1,659,34165
63961,0,1,652,34165
63962,0,1,659,34166
63963,0,1,645,34166
63964,0,1,656,34166
63965,0,1,630,34166
63966,0,1,652,34166
63967,0,1,653,34166
63968,0,1,1556,34166
63969,0,1,653,34167
63970,0,1,653,34168
63971,0,1,656,34169
63972,0,1,667,34170
63973,0,1,662,34171
63974,0,1,663,34171
63975,0,10,652,34172
63976,0,10,659,34172
63977,0,10,653,34172
63978,0,3,630,34172
63979,0,2,1181,34173
63980,0,1,1181,34174
63981,0,1,1181,34175
63982,0,3,1181,34176
63983,0,1,579,34176
63984,0,1,608,34176
63985,0,1,614,34176
63986,0,1,607,34176
63987,0,1,1181,34177
63988,0,1,1557,34177
63989,0,1,567,34177
63990,0,1,1181,34178
63991,0,1,1181,34179
63992,0,1,680,34180
63993,0,1,527,34181
63994,0,1,567,34182
63995,0,1,1125,34183
63996,0,1,1181,34184
63997,0,1,567,34185
63998,0,1,713,34186
63999,0,1,558,34187
64000,0,1,584,34187
64001,0,1,735,34187
64002,0,1,502,34188
64003,0,1,1181,34189
64004,0,1,597,34190
64005,0,1,592,34191
64006,0,1,609,34192
64007,0,1,1252,34192
64008,0,1,1252,34193
64009,0,1,1181,34194
64010,0,2,1181,34195
64011,0,1,1181,34196
64012,0,1,579,34197
64013,0,1,1181,34198
64014,0,1,735,34199
64015,0,1,591,34199
64016,0,1,1181,34199
64017,0,1,500,34200
64018,0,2,1181,34201
64019,0,1,1181,34202
64020,0,1,620,34202
64021,0,1,532,34202
64022,0,1,607,34203
64023,0,1,713,34203
64024,0,1,735,34203
64025,0,1,584,34203
64026,0,1,604,34204
64027,0,1,591,34204
64028,0,2,1181,34205
64029,0,1,1531,34205
64030,0,1,511,34206
64031,0,1,567,34207
64032,0,1,1531,34207
64033,0,1,597,34208
64034,0,1,735,34208
64035,0,1,1181,34209
64036,0,1,1181,34210
64037,0,1,1531,34211
64038,0,1,614,34212
64039,0,1,607,34212
64040,0,1,591,34213
64041,0,1,1181,34213
64042,0,1,496,34214
64043,0,1,628,34214
64044,0,1,1531,34214
64045,0,2,729,34215
64046,0,1,567,34216
64047,0,1,594,34216
64048,0,1,1531,34216
64049,0,1,1538,34217
64050,0,1,497,34218
64051,0,1,575,34218
64052,0,1,502,34218
64053,0,1,1531,34218
64054,0,1,561,34218
64055,0,1,558,34219
64056,0,1,511,34220
64057,0,1,735,34221
64058,0,3,591,34221
64059,0,1,1198,34222
64060,0,1,1531,34222
64061,0,2,1181,34222
64062,0,1,607,34223
64063,0,1,1531,34224
64064,0,1,613,34225
64065,0,1,591,34225
64066,0,1,1531,34226
64067,0,1,1531,34227
64068,0,1,1531,34228
64069,0,1,1531,34229
64070,0,1,1252,34230
64071,0,1,1551,34230
64072,0,1,1189,34230
64073,0,1,527,34230
64074,0,1,1236,34230
64075,0,1,1181,34231
64076,0,1,728,34232
64077,0,1,680,34232
64078,0,1,680,34233
64079,0,1,575,34233
64080,0,1,721,34233
64081,0,1,620,34233
64082,0,1,713,34234
64083,0,1,736,34234
64084,0,1,713,34235
64085,0,1,736,34235
64086,0,1,1181,34235
64087,2,0,332,34236
64088,5,0,332,34237
64089,1,0,332,34238
64090,1,0,332,34239
64091,1,0,332,34240
64092,1,0,332,34241
64093,1,0,332,34242
64094,4,0,332,34243
64095,2,0,332,34244
64096,1,0,332,34245
64097,2,0,332,34246
64098,1,0,332,34247
64099,3,0,332,34248
64100,3,0,332,34249
64101,3,0,332,34250
64102,3,0,332,34251
64103,3,0,332,34252
64104,2,0,332,34253
64105,2,0,332,34254
64106,2,0,332,34255
64107,2,0,332,34256
64108,1,0,332,34257
64109,2,0,332,34258
64110,2,0,332,34259
64111,0,2,136,34260
64112,0,1,1205,34261
64113,0,1,1208,34261
64114,0,1,1214,34261
64115,0,1,1211,34262
64116,0,1,1220,34262
64117,0,1,660,34263
64118,0,1,656,34264
64119,0,1,640,34265
64120,0,1,645,34266
64121,0,1,655,34266
64122,0,1,641,34267
64123,0,1,656,34268
64124,0,1,641,34268
64125,0,1,646,34269
64126,0,1,667,34269
64127,0,1,666,34270
64128,0,1,645,34270
64129,0,1,653,34270
64130,0,1,652,34271
64131,0,1,630,34271
64132,0,1,1537,34271
64133,0,1,1115,34271
64134,0,1,653,34271
64135,0,2,661,34272
64136,0,2,663,34272
64137,0,1,667,34273
64138,0,1,646,34273
64139,0,1,651,34274
64140,0,1,652,34275
64141,0,1,659,34275
64142,0,1,591,34276
64143,0,1,567,34277
64144,0,1,1557,34278
64145,0,1,584,34279
64146,0,1,532,34280
64147,0,1,561,34280
64148,0,1,1181,34280
64149,0,1,511,34281
64150,0,1,567,34281
64151,0,1,607,34282
64152,0,1,614,34282
64153,0,1,572,34283
64154,0,1,1181,34283
64155,0,1,615,34284
64156,0,1,615,34285
64157,0,1,616,34286
64158,0,1,591,34286
64159,0,1,1181,34286
64160,0,1,1181,34287
64161,0,1,614,34288
64162,0,1,607,34288
64163,0,1,511,34289
64164,0,1,1181,34290
64165,0,2,1538,34291
64166,0,1,735,34292
64167,0,1,584,34292
64168,0,1,607,34293
64169,0,1,614,34293
64170,0,5,1181,34294
64171,0,1,538,34295
64172,0,1,1181,34296
64173,0,1,1531,34297
64174,0,1,1181,34298
64175,0,1,1195,34299
64176,0,1,1538,34300
64177,0,1,614,34301
64178,0,1,607,34301
64179,0,1,1531,34302
64180,0,1,597,34303
64181,0,1,511,34304
64182,0,12,558,34305
64183,0,4,680,34305
64184,0,4,572,34305
64185,0,4,594,34305
64186,0,4,597,34305
64187,0,4,607,34305
64188,0,4,614,34305
64189,0,4,591,34305
64190,0,1,579,34306
64191,0,1,1531,34307
64192,0,1,1181,34308
64193,0,1,713,34309
64194,0,1,736,34309
64195,0,1,558,34309
64196,0,1,1252,34309
64197,0,1,532,34309
64198,0,1,597,34309
64199,0,1,1546,34310
64200,0,1,1548,34310
64201,0,1,1199,34311
64202,0,1,713,34312
64203,0,1,736,34312
64204,0,1,713,34313
64205,0,1,736,34313
64206,0,1,713,34314
64207,0,1,736,34314
64208,0,1,713,34315
64209,0,1,736,34315
64210,0,1,495,34316
64211,0,2,558,34316
64212,0,1,1195,34316
64213,0,1,1100,34316
64214,0,1,713,34317
64215,0,1,736,34317
64216,0,1,621,34318
64217,0,1,591,34318
64218,0,1,594,34318
64219,0,1,1181,34319
64220,0,1,713,34319
64221,0,1,736,34319
64222,0,1,713,34320
64223,0,1,736,34320
64224,0,1,572,34321
64225,0,1,1557,34321
64226,0,1,541,34321
64227,0,1,680,34321
64228,0,1,713,34321
64229,0,1,735,34321
64230,0,1,736,34321
64231,0,2,620,34322
64232,0,1,607,34323
64233,0,1,614,34323
64234,0,1,607,34324
64235,0,1,614,34324
64236,0,1,497,34324
64237,0,1,607,34325
64238,0,1,614,34325
64239,0,1,561,34325
64240,0,1,584,34325
64241,0,1,607,34326
64242,0,1,607,34327
64243,0,1,614,34327
64244,0,1,527,34327
64245,0,1,558,34328
64246,0,1,497,34328
64247,0,1,620,34328
64248,0,1,561,34328
64249,0,1,607,34328
64250,0,1,614,34328
64251,0,1,736,34328
64252,0,1,735,34328
64253,0,1,607,34329
64254,0,1,614,34329
64255,0,1,620,34329
64256,0,1,591,34329
64257,0,1,607,34330
64258,0,1,614,34330
64259,0,1,541,34330
64260,0,1,621,34330
64261,0,1,1126,34331
64262,0,1,607,34332
64263,0,1,614,34332
64264,0,1,513,34333
64265,0,1,513,34334
64266,0,1,1125,34335
64267,0,1,513,34336
64268,0,1,559,34336
64269,0,3,513,34337
64270,0,1,513,34338
64271,0,1,607,34339
64272,0,1,614,34339
64273,0,2,527,34339
64274,0,1,1538,34339
64275,0,1,735,34339
64276,0,1,524,34339
64277,0,1,579,34340
64278,0,1,580,34340
64279,0,1,513,34341
64280,0,1,607,34342
64282,0,1,621,34342
64283,0,1,604,34342
64284,0,1,591,34342
64285,0,6,735,34342
64286,0,1,614,34343
64287,0,1,513,34343
64288,0,1,713,34344
64289,0,1,736,34344
64290,0,1,1133,34344
64291,0,1,591,34345
64292,0,1,607,34345
64293,0,1,513,34346
64294,0,1,538,34347
64295,0,1,621,34347
64296,0,1,497,34347
64297,0,1,561,34347
64298,0,1,597,34347
64299,0,1,1176,34347
64300,0,1,591,34347
64301,0,1,594,34347
64302,0,1,628,34347
64303,0,1,607,34348
64304,0,1,614,34348
64305,0,1,513,34349
64306,0,1,524,34350
64307,0,1,713,34350
64308,0,1,736,34350
64309,0,1,591,34350
64310,0,1,735,34350
64311,0,1,607,34351
64312,0,1,614,34351
64313,0,1,597,34352
64314,0,1,597,34353
64315,0,1,1538,34353
64316,0,1,729,34354
64317,0,1,1236,34354
64318,0,1,620,34354
64319,0,1,597,34354
64320,0,1,1181,34354
64321,0,1,530,34354
64322,0,1,575,34354
64323,0,1,546,34354
64324,0,1,520,34354
64325,0,1,1100,34354
64326,0,1,591,34355
64327,0,1,597,34355
64328,0,1,733,34355
64329,0,1,1100,34355
64330,0,1,1181,34356
64331,0,1,1538,34356
64332,0,1,1100,34356
64333,0,1,607,34357
64334,0,1,614,34357
64335,0,1,597,34357
64336,0,1,1198,34357
64337,0,1,597,34358
64338,0,1,713,34358
64339,0,1,736,34358
64340,0,1,1100,34358
64341,0,1,1236,34359
64342,0,1,1252,34359
64343,0,1,729,34359
64344,0,1,597,34359
64345,0,1,1100,34359
64346,0,1,591,34360
64347,0,1,594,34360
64348,0,1,725,34360
64349,0,1,1533,34360
64350,0,2,728,34361
64351,0,1,1236,34361
64352,0,1,591,34361
64353,0,1,594,34361
64354,0,1,1181,34361
64355,0,1,1557,34362
64356,0,1,579,34362
64357,0,1,580,34362
64358,0,1,1194,34362
64359,0,1,1181,34363
64360,0,1,713,34363
64361,0,1,736,34363
64362,0,6,690,34364
64363,0,1,497,34365
64364,0,1,653,34366
64365,0,1,1514,34367
64366,0,1,1532,34367
64367,0,1,668,34368
64368,0,1,645,34368
64369,0,1,654,34368
64370,0,1,641,34369
64371,0,1,653,34370
64372,0,1,652,34370
64373,0,1,1514,34370
64374,0,1,1532,34370
64375,0,1,652,34371
64376,0,1,659,34371
64377,0,1,653,34371
64378,0,1,1514,34372
64379,0,1,1532,34372
64380,0,1,1514,34373
64381,0,1,1532,34373
64382,0,1,650,34374
64383,0,1,666,34375
64384,0,1,666,34376
64385,0,1,558,34377
64386,0,1,607,34378
64387,0,1,614,34378
64388,0,1,591,34378
64389,0,1,1133,34379
64390,0,1,615,34379
64391,0,1,558,34379
64392,0,1,1562,34379
64393,0,1,1557,34380
64394,0,1,567,34381
64395,0,1,597,34382
64396,0,1,597,34383
64397,0,1,1538,34384
64398,0,1,1538,34385
64399,0,1,567,34386
64400,0,1,499,34387
64401,0,1,591,34387
64402,0,1,1531,34387
64403,0,1,1538,34388
64404,0,1,1181,34389
64405,0,1,607,34390
64406,0,1,555,34391
64407,0,1,527,34391
64408,0,1,591,34391
64409,0,1,607,34392
64410,0,1,1538,34393
64411,0,2,567,34394
64412,0,3,558,34394
64413,0,1,1192,34395
64414,0,1,1181,34396
64415,0,1,520,34397
64416,0,1,558,34398
64417,0,1,604,34398
64418,0,1,1181,34399
64419,0,1,614,34400
64420,0,1,607,34400
64421,0,1,1531,34401
64422,0,1,607,34402
64423,0,1,614,34402
64424,0,1,1181,34403
64425,0,1,513,34404
64426,0,1,1133,34405
64427,0,1,1549,34406
64428,0,1,520,34407
64429,0,1,496,34407
64430,0,1,1181,34408
64431,0,1,541,34409
64432,0,1,1557,34410
64433,0,1,713,34410
64434,0,1,735,34410
64435,0,1,1236,34410
64436,0,1,597,34410
64437,0,1,520,34411
64438,0,1,621,34412
64439,0,1,614,34413
64440,0,1,607,34413
64441,0,1,614,34414
64442,0,1,607,34414
64443,0,1,591,34415
64444,0,1,575,34416
64445,0,1,725,34416
64446,0,1,591,34416
64447,0,1,497,34416
64448,0,1,1557,34416
64449,0,1,1181,34417
64450,0,1,1181,34418
64451,0,6,524,34419
64452,0,9,558,34419
64453,0,3,597,34419
64454,0,3,1236,34419
64455,0,1,628,34420
64456,0,1,680,34420
64457,0,1,567,34421
64458,0,1,1538,34422
64459,0,1,1133,34423
64460,0,1,1181,34423
64461,0,1,558,34424
64462,0,1,1252,34425
64463,0,1,520,34425
64464,0,3,1181,34426
64465,0,1,1538,34427
64466,0,1,1538,34428
64467,0,2,584,34429
64468,0,1,604,34429
64469,0,1,591,34429
64470,0,1,567,34430
64471,0,1,604,34431
64472,0,2,567,34431
64473,0,1,591,34431
64474,0,1,1538,34432
64475,0,1,614,34433
64476,0,1,607,34433
64477,0,1,614,34434
64478,0,1,607,34434
64479,0,1,594,34435
64480,0,1,570,34436
64481,0,1,546,34436
64482,0,1,1181,34437
64483,0,1,1181,34438
64484,0,11,15,34057
64485,2,0,332,34439
64486,2,0,332,34440
64487,2,0,332,34441
64488,2,0,332,34442
64489,3,0,332,34443
64490,1,0,332,34444
64491,3,0,332,34445
64492,1,0,332,34446
64493,2,0,332,34447
64494,1,0,332,34448
64495,1,0,332,34449
64496,1,0,1564,34450
64497,1,0,136,34451
64498,0,1,604,34452
64499,0,1,591,34452
64500,0,1,541,34453
64501,0,1,1181,34453
64502,0,1,614,34454
64503,0,1,607,34454
64504,0,1,1181,34455
64505,0,1,614,34456
64506,0,1,607,34456
64507,0,1,614,34457
64508,0,1,607,34457
64509,0,1,614,34458
64510,0,1,607,34458
64511,0,1,561,34459
64512,0,1,1538,34460
64513,0,1,561,34461
64514,0,1,513,34462
64515,0,1,561,34463
64516,0,1,1544,34464
64517,0,1,735,34464
64518,0,1,1181,34464
64519,0,3,513,34465
64520,0,1,1538,34466
64521,0,1,614,34467
64522,0,1,607,34467
64523,0,1,513,34467
64524,0,1,1194,34468
64525,0,1,729,34468
64526,0,1,597,34468
64527,0,1,541,34468
64528,0,1,497,34468
64529,0,1,567,34468
64530,0,1,558,34469
64531,0,1,561,34470
64532,0,1,561,34471
64533,0,1,527,34471
64534,0,1,1148,34472
64535,0,1,597,34472
64536,0,1,1181,34473
64537,0,1,614,34474
64538,0,1,584,34474
64539,0,1,607,34474
64540,0,1,1181,34475
64541,0,1,604,34476
64542,0,2,1181,34477
64543,0,1,591,34478
64544,0,1,513,34478
64545,0,1,591,34479
